Local time,Open,High,Low,Close,Volume
04.04.2025 06:47:00.000 GMT+0200,1.10899,1.10907,1.10891,1.10906,0.00012078000000000002
04.04.2025 06:48:00.000 GMT+0200,1.10908,1.10923,1.10895,1.10912,0.00010656999999999998
04.04.2025 06:49:00.000 GMT+0200,1.10912,1.10912,1.10876,1.10884,0.00015887999999999997
04.04.2025 06:50:00.000 GMT+0200,1.10881,1.10881,1.10869,1.10871,0.00011088000000000004
04.04.2025 06:51:00.000 GMT+0200,1.10870,1.10877,1.10857,1.10861,0.00019529999999999976
04.04.2025 06:52:00.000 GMT+0200,1.10858,1.10861,1.10850,1.10858,0.00011378999999999999
04.04.2025 06:53:00.000 GMT+0200,1.10858,1.10876,1.10843,1.10874,0.00011487000000000002
04.04.2025 06:54:00.000 GMT+0200,1.10875,1.10881,1.10871,1.10880,0.00006576000000000001
04.04.2025 06:55:00.000 GMT+0200,1.10878,1.10887,1.10857,1.10870,0.00028454999999999984
04.04.2025 06:56:00.000 GMT+0200,1.10871,1.10877,1.10860,1.10862,0.00011955000000000009
04.04.2025 06:57:00.000 GMT+0200,1.10862,1.10896,1.10859,1.10878,0.00015219000000000007
04.04.2025 06:58:00.000 GMT+0200,1.10877,1.10886,1.10863,1.10870,0.00026972999999999976
04.04.2025 06:59:00.000 GMT+0200,1.10871,1.10880,1.10860,1.10871,0.00014723999999999998
04.04.2025 07:00:00.000 GMT+0200,1.10872,1.10877,1.10860,1.10866,0.00014669999999999985
04.04.2025 07:01:00.000 GMT+0200,1.10863,1.10864,1.10840,1.10852,0.00012167999999999989
04.04.2025 07:02:00.000 GMT+0200,1.10852,1.10867,1.10846,1.10853,0.0002004299999999998
04.04.2025 07:03:00.000 GMT+0200,1.10852,1.10892,1.10851,1.10880,0.0002386199999999998
04.04.2025 07:04:00.000 GMT+0200,1.10881,1.10930,1.10877,1.10930,0.00035280000000000034
04.04.2025 07:05:00.000 GMT+0200,1.10933,1.10961,1.10917,1.10959,0.00034917000000000026
04.04.2025 07:06:00.000 GMT+0200,1.10960,1.10960,1.10938,1.10948,0.0001804499999999998
04.04.2025 07:07:00.000 GMT+0200,1.10949,1.10959,1.10940,1.10959,0.0001423199999999998
04.04.2025 07:08:00.000 GMT+0200,1.10961,1.10982,1.10961,1.10970,0.00011208000000000009
04.04.2025 07:09:00.000 GMT+0200,1.10971,1.10986,1.10964,1.10971,0.00017798999999999978
04.04.2025 07:10:00.000 GMT+0200,1.10975,1.10987,1.10969,1.10987,0.00014627999999999983
04.04.2025 07:11:00.000 GMT+0200,1.10987,1.10988,1.10981,1.10984,0.00011276999999999987
04.04.2025 07:12:00.000 GMT+0200,1.10984,1.10989,1.10972,1.10986,0.00012030000000000008
04.04.2025 07:13:00.000 GMT+0200,1.10985,1.10988,1.10971,1.10974,0.00004934999999999998
04.04.2025 07:14:00.000 GMT+0200,1.10975,1.10989,1.10974,1.10983,0.00008466
04.04.2025 07:15:00.000 GMT+0200,1.10982,1.11007,1.10978,1.11004,0.00028749000000000016
04.04.2025 07:16:00.000 GMT+0200,1.11004,1.11030,1.11002,1.11029,0.0002098399999999998
04.04.2025 07:17:00.000 GMT+0200,1.11028,1.11032,1.11003,1.11019,0.0001437599999999999
04.04.2025 07:18:00.000 GMT+0200,1.11020,1.11036,1.11009,1.11021,0.00008555999999999995
04.04.2025 07:19:00.000 GMT+0200,1.11021,1.11034,1.11002,1.11029,0.0001837199999999998
04.04.2025 07:20:00.000 GMT+0200,1.11028,1.11036,1.11018,1.11033,0.00009669000000000002
04.04.2025 07:21:00.000 GMT+0200,1.11033,1.11068,1.11029,1.11031,0.0001475700000000001
04.04.2025 07:22:00.000 GMT+0200,1.11029,1.11029,1.11006,1.11016,0.00014614999999999995
04.04.2025 07:23:00.000 GMT+0200,1.11018,1.11025,1.11007,1.11024,0.00020627999999999987
04.04.2025 07:24:00.000 GMT+0200,1.11026,1.11043,1.11017,1.11041,0.00020906999999999992
04.04.2025 07:25:00.000 GMT+0200,1.11042,1.11074,1.11038,1.11038,0.0003434399999999999
04.04.2025 07:26:00.000 GMT+0200,1.11038,1.11063,1.11028,1.11063,0.00023075999999999975
04.04.2025 07:27:00.000 GMT+0200,1.11064,1.11076,1.11054,1.11069,0.0002084599999999998
04.04.2025 07:28:00.000 GMT+0200,1.11067,1.11073,1.11054,1.11063,0.0001839599999999997
04.04.2025 07:29:00.000 GMT+0200,1.11062,1.11062,1.11045,1.11053,0.00014510999999999997
04.04.2025 07:30:00.000 GMT+0200,1.11053,1.11053,1.10997,1.11000,0.00020756999999999956
04.04.2025 07:31:00.000 GMT+0200,1.11001,1.11002,1.10949,1.10951,0.0002442599999999998
04.04.2025 07:32:00.000 GMT+0200,1.10952,1.10952,1.10903,1.10918,0.0003071400000000001
04.04.2025 07:33:00.000 GMT+0200,1.10919,1.10919,1.10887,1.10902,0.00028034999999999996
04.04.2025 07:34:00.000 GMT+0200,1.10904,1.10905,1.10878,1.10882,0.00018965999999999975
04.04.2025 07:35:00.000 GMT+0200,1.10881,1.10894,1.10880,1.10889,0.0001937399999999998
04.04.2025 07:36:00.000 GMT+0200,1.10888,1.10899,1.10865,1.10877,0.00022262999999999968
04.04.2025 07:37:00.000 GMT+0200,1.10877,1.10892,1.10868,1.10889,0.00023507999999999963
04.04.2025 07:38:00.000 GMT+0200,1.10890,1.10891,1.10858,1.10858,0.00023841999999999977
04.04.2025 07:39:00.000 GMT+0200,1.10858,1.10858,1.10826,1.10836,0.00030510000000000004
04.04.2025 07:40:00.000 GMT+0200,1.10837,1.10854,1.10822,1.10837,0.00031229999999999984
04.04.2025 07:41:00.000 GMT+0200,1.10839,1.10839,1.10822,1.10828,0.00014534999999999993
04.04.2025 07:42:00.000 GMT+0200,1.10828,1.10846,1.10828,1.10835,0.00018134999999999994
04.04.2025 07:43:00.000 GMT+0200,1.10836,1.10838,1.10809,1.10817,0.00019736999999999983
04.04.2025 07:44:00.000 GMT+0200,1.10816,1.10818,1.10803,1.10807,0.00014612999999999985
04.04.2025 07:45:00.000 GMT+0200,1.10805,1.10818,1.10800,1.10812,0.00018626999999999985
04.04.2025 07:46:00.000 GMT+0200,1.10812,1.10815,1.10788,1.10794,0.00025625999999999985
04.04.2025 07:47:00.000 GMT+0200,1.10796,1.10815,1.10795,1.10809,0.0001972199999999999
04.04.2025 07:48:00.000 GMT+0200,1.10810,1.10815,1.10794,1.10795,0.00023144999999999988
04.04.2025 07:49:00.000 GMT+0200,1.10798,1.10805,1.10795,1.10796,0.00013868999999999985
04.04.2025 07:50:00.000 GMT+0200,1.10796,1.10818,1.10784,1.10807,0.0002938500000000002
04.04.2025 07:51:00.000 GMT+0200,1.10808,1.10823,1.10803,1.10820,0.00020528999999999995
04.04.2025 07:52:00.000 GMT+0200,1.10817,1.10819,1.10803,1.10814,0.00023174999999999994
04.04.2025 07:53:00.000 GMT+0200,1.10813,1.10847,1.10809,1.10829,0.00024028000000000002
04.04.2025 07:54:00.000 GMT+0200,1.10830,1.10830,1.10783,1.10789,0.00019307999999999964
04.04.2025 07:55:00.000 GMT+0200,1.10790,1.10813,1.10789,1.10811,0.00014726999999999996
04.04.2025 07:56:00.000 GMT+0200,1.10820,1.10826,1.10800,1.10817,0.0002940299999999999
04.04.2025 07:57:00.000 GMT+0200,1.10818,1.10839,1.10818,1.10834,0.00011439000000000002
04.04.2025 07:58:00.000 GMT+0200,1.10836,1.10839,1.10823,1.10832,0.00023153999999999983
04.04.2025 07:59:00.000 GMT+0200,1.10832,1.10853,1.10830,1.10838,0.0001422599999999998
04.04.2025 08:00:00.000 GMT+0200,1.10838,1.10861,1.10809,1.10809,0.0001911099999999998
04.04.2025 08:01:00.000 GMT+0200,1.10806,1.10825,1.10784,1.10823,0.00028136999999999997
04.04.2025 08:02:00.000 GMT+0200,1.10825,1.10829,1.10783,1.10784,0.00025505999999999966
04.04.2025 08:03:00.000 GMT+0200,1.10785,1.10795,1.10771,1.10786,0.00023438999999999969
04.04.2025 08:04:00.000 GMT+0200,1.10783,1.10783,1.10755,1.10759,0.0001392599999999999
04.04.2025 08:05:00.000 GMT+0200,1.10757,1.10758,1.10736,1.10747,0.00017718999999999973
04.04.2025 08:06:00.000 GMT+0200,1.10749,1.10751,1.10722,1.10727,0.00025391999999999976
04.04.2025 08:07:00.000 GMT+0200,1.10727,1.10727,1.10707,1.10714,0.00017411999999999988
04.04.2025 08:08:00.000 GMT+0200,1.10715,1.10729,1.10704,1.10707,0.00019667999999999975
04.04.2025 08:09:00.000 GMT+0200,1.10707,1.10724,1.10692,1.10707,0.0002265899999999998
04.04.2025 08:10:00.000 GMT+0200,1.10706,1.10745,1.10700,1.10734,0.00020342999999999962
04.04.2025 08:11:00.000 GMT+0200,1.10737,1.10765,1.10736,1.10760,0.0002021699999999997
04.04.2025 08:12:00.000 GMT+0200,1.10761,1.10772,1.10746,1.10767,0.00020436999999999967
04.04.2025 08:13:00.000 GMT+0200,1.10768,1.10779,1.10738,1.10743,0.0002720699999999997
04.04.2025 08:14:00.000 GMT+0200,1.10743,1.10759,1.10741,1.10743,0.0002222099999999996
04.04.2025 08:15:00.000 GMT+0200,1.10741,1.10743,1.10708,1.10718,0.00018905999999999974
04.04.2025 08:16:00.000 GMT+0200,1.10720,1.10734,1.10714,1.10734,0.0001124099999999998
04.04.2025 08:17:00.000 GMT+0200,1.10734,1.10751,1.10727,1.10746,0.00015881999999999987
04.04.2025 08:18:00.000 GMT+0200,1.10746,1.10748,1.10698,1.10703,0.00018782999999999991
04.04.2025 08:19:00.000 GMT+0200,1.10704,1.10706,1.10683,1.10698,0.00015992999999999994
04.04.2025 08:20:00.000 GMT+0200,1.10699,1.10704,1.10672,1.10699,0.0002346299999999996
04.04.2025 08:21:00.000 GMT+0200,1.10699,1.10700,1.10660,1.10670,0.00019019999999999996
04.04.2025 08:22:00.000 GMT+0200,1.10668,1.10673,1.10661,1.10662,0.00013955999999999994
04.04.2025 08:23:00.000 GMT+0200,1.10663,1.10675,1.10661,1.10665,0.00013275999999999994
04.04.2025 08:24:00.000 GMT+0200,1.10666,1.10687,1.10644,1.10644,0.00020927999999999997
04.04.2025 08:25:00.000 GMT+0200,1.10644,1.10670,1.10632,1.10664,0.00026789999999999974
04.04.2025 08:26:00.000 GMT+0200,1.10665,1.10668,1.10640,1.10654,0.00019433999999999966
04.04.2025 08:27:00.000 GMT+0200,1.10655,1.10675,1.10655,1.10667,0.0001805999999999998
04.04.2025 08:28:00.000 GMT+0200,1.10668,1.10670,1.10643,1.10644,0.00017242999999999992
04.04.2025 08:29:00.000 GMT+0200,1.10645,1.10650,1.10633,1.10649,0.00016511999999999983
04.04.2025 08:30:00.000 GMT+0200,1.10650,1.10661,1.10628,1.10633,0.00030782999999999993
04.04.2025 08:31:00.000 GMT+0200,1.10638,1.10639,1.10613,1.10626,0.00018629999999999976
04.04.2025 08:32:00.000 GMT+0200,1.10627,1.10631,1.10609,1.10622,0.00018534999999999968
04.04.2025 08:33:00.000 GMT+0200,1.10623,1.10644,1.10619,1.10639,0.0001921299999999998
04.04.2025 08:34:00.000 GMT+0200,1.10640,1.10669,1.10624,1.10669,0.00012114000000000019
04.04.2025 08:35:00.000 GMT+0200,1.10669,1.10698,1.10663,1.10690,0.00011550000000000019
04.04.2025 08:36:00.000 GMT+0200,1.10691,1.10697,1.10679,1.10685,0.00009660000000000003
04.04.2025 08:37:00.000 GMT+0200,1.10683,1.10683,1.10653,1.10653,0.00008699999999999999
04.04.2025 08:38:00.000 GMT+0200,1.10652,1.10659,1.10633,1.10633,0.00013583999999999973
04.04.2025 08:39:00.000 GMT+0200,1.10631,1.10658,1.10631,1.10641,0.00022874999999999987
04.04.2025 08:40:00.000 GMT+0200,1.10639,1.10662,1.10623,1.10662,0.00020136999999999968
04.04.2025 08:41:00.000 GMT+0200,1.10663,1.10665,1.10625,1.10631,0.00023858999999999957
04.04.2025 08:42:00.000 GMT+0200,1.10629,1.10629,1.10613,1.10615,0.00010862999999999993
04.04.2025 08:43:00.000 GMT+0200,1.10615,1.10621,1.10600,1.10610,0.00015493999999999984
04.04.2025 08:44:00.000 GMT+0200,1.10610,1.10636,1.10610,1.10634,0.00019139999999999988
04.04.2025 08:45:00.000 GMT+0200,1.10634,1.10666,1.10627,1.10638,0.0002294999999999995
04.04.2025 08:46:00.000 GMT+0200,1.10638,1.10654,1.10637,1.10650,0.00014570999999999988
04.04.2025 08:47:00.000 GMT+0200,1.10651,1.10668,1.10635,1.10668,0.00020159999999999972
04.04.2025 08:48:00.000 GMT+0200,1.10666,1.10675,1.10650,1.10656,0.00014174999999999992
04.04.2025 08:49:00.000 GMT+0200,1.10656,1.10666,1.10628,1.10629,0.00021974999999999976
04.04.2025 08:50:00.000 GMT+0200,1.10628,1.10641,1.10619,1.10624,0.00020864999999999968
04.04.2025 08:51:00.000 GMT+0200,1.10625,1.10635,1.10580,1.10603,0.0002796899999999999
04.04.2025 08:52:00.000 GMT+0200,1.10604,1.10618,1.10579,1.10615,0.00025124999999999963
04.04.2025 08:53:00.000 GMT+0200,1.10613,1.10619,1.10586,1.10590,0.0002036399999999997
04.04.2025 08:54:00.000 GMT+0200,1.10591,1.10599,1.10567,1.10581,0.00026849999999999964
04.04.2025 08:55:00.000 GMT+0200,1.10581,1.10586,1.10538,1.10543,0.0002678399999999998
04.04.2025 08:56:00.000 GMT+0200,1.10546,1.10570,1.10537,1.10554,0.00017433999999999974
04.04.2025 08:57:00.000 GMT+0200,1.10554,1.10568,1.10511,1.10530,0.00028316999999999985
04.04.2025 08:58:00.000 GMT+0200,1.10531,1.10537,1.10510,1.10512,0.0002820299999999997
04.04.2025 08:59:00.000 GMT+0200,1.10511,1.10514,1.10497,1.10505,0.00024614999999999956
04.04.2025 09:00:00.000 GMT+0200,1.10504,1.10563,1.10504,1.10561,0.0005052300000000007
04.04.2025 09:01:00.000 GMT+0200,1.10559,1.10576,1.10542,1.10556,0.0003525900000000003
04.04.2025 09:02:00.000 GMT+0200,1.10555,1.10556,1.10500,1.10514,0.0002942099999999998
04.04.2025 09:03:00.000 GMT+0200,1.10513,1.10568,1.10506,1.10562,0.0002743499999999994
04.04.2025 09:04:00.000 GMT+0200,1.10561,1.10576,1.10518,1.10518,0.0004225500000000006
04.04.2025 09:05:00.000 GMT+0200,1.10518,1.10551,1.10518,1.10539,0.00029895000000000025
04.04.2025 09:06:00.000 GMT+0200,1.10540,1.10574,1.10516,1.10517,0.0003516000000000004
04.04.2025 09:07:00.000 GMT+0200,1.10517,1.10582,1.10516,1.10570,0.00020936999999999966
04.04.2025 09:08:00.000 GMT+0200,1.10571,1.10576,1.10547,1.10572,0.0003136000000000001
04.04.2025 09:09:00.000 GMT+0200,1.10573,1.10623,1.10573,1.10616,0.00029879999999999973
04.04.2025 09:10:00.000 GMT+0200,1.10616,1.10640,1.10602,1.10633,0.0002690999999999996
04.04.2025 09:11:00.000 GMT+0200,1.10633,1.10653,1.10621,1.10653,0.0002719099999999998
04.04.2025 09:12:00.000 GMT+0200,1.10654,1.10669,1.10628,1.10634,0.00020768999999999952
04.04.2025 09:13:00.000 GMT+0200,1.10633,1.10650,1.10626,1.10643,0.00016931999999999998
04.04.2025 09:14:00.000 GMT+0200,1.10645,1.10655,1.10627,1.10638,0.0002249399999999996
04.04.2025 09:15:00.000 GMT+0200,1.10639,1.10660,1.10609,1.10611,0.00022941999999999993
04.04.2025 09:16:00.000 GMT+0200,1.10611,1.10614,1.10589,1.10593,0.00021980999999999986
04.04.2025 09:17:00.000 GMT+0200,1.10593,1.10599,1.10560,1.10577,0.00028929999999999977
04.04.2025 09:18:00.000 GMT+0200,1.10572,1.10585,1.10549,1.10568,0.00024557999999999975
04.04.2025 09:19:00.000 GMT+0200,1.10569,1.10569,1.10532,1.10537,0.00029148000000000016
04.04.2025 09:20:00.000 GMT+0200,1.10536,1.10542,1.10517,1.10530,0.00020447999999999989
04.04.2025 09:21:00.000 GMT+0200,1.10529,1.10538,1.10503,1.10526,0.0002688899999999996
04.04.2025 09:22:00.000 GMT+0200,1.10528,1.10546,1.10516,1.10523,0.00022469999999999947
04.04.2025 09:23:00.000 GMT+0200,1.10524,1.10554,1.10522,1.10549,0.00021077999999999988
04.04.2025 09:24:00.000 GMT+0200,1.10551,1.10560,1.10534,1.10542,0.00024560999999999957
04.04.2025 09:25:00.000 GMT+0200,1.10543,1.10550,1.10498,1.10498,0.0002467599999999998
04.04.2025 09:26:00.000 GMT+0200,1.10498,1.10535,1.10497,1.10518,0.00021239999999999966
04.04.2025 09:27:00.000 GMT+0200,1.10517,1.10550,1.10506,1.10520,0.00030645999999999994
04.04.2025 09:28:00.000 GMT+0200,1.10518,1.10518,1.10500,1.10506,0.00020249999999999975
04.04.2025 09:29:00.000 GMT+0200,1.10506,1.10513,1.10480,1.10490,0.00033366000000000027
04.04.2025 09:30:00.000 GMT+0200,1.10489,1.10496,1.10467,1.10495,0.00037233000000000063
04.04.2025 09:31:00.000 GMT+0200,1.10497,1.10530,1.10493,1.10512,0.00015797999999999992
04.04.2025 09:32:00.000 GMT+0200,1.10511,1.10515,1.10477,1.10482,0.00034035
04.04.2025 09:33:00.000 GMT+0200,1.10484,1.10490,1.10468,1.10481,0.0002940899999999999
04.04.2025 09:34:00.000 GMT+0200,1.10482,1.10489,1.10459,1.10464,0.0002514699999999998
04.04.2025 09:35:00.000 GMT+0200,1.10465,1.10469,1.10413,1.10413,0.00024050999999999977
04.04.2025 09:36:00.000 GMT+0200,1.10413,1.10420,1.10379,1.10379,0.00024263999999999932
04.04.2025 09:37:00.000 GMT+0200,1.10380,1.10384,1.10312,1.10314,0.00044937000000000064
04.04.2025 09:38:00.000 GMT+0200,1.10312,1.10353,1.10311,1.10332,0.00041115000000000026
04.04.2025 09:39:00.000 GMT+0200,1.10332,1.10332,1.10260,1.10262,0.00037619999999999993
04.04.2025 09:40:00.000 GMT+0200,1.10265,1.10278,1.10236,1.10252,0.0003496200000000002
04.04.2025 09:41:00.000 GMT+0200,1.10253,1.10257,1.10227,1.10233,0.0002560999999999998
04.04.2025 09:42:00.000 GMT+0200,1.10228,1.10264,1.10224,1.10257,0.0002079899999999997
04.04.2025 09:43:00.000 GMT+0200,1.10257,1.10267,1.10181,1.10184,0.0003736599999999999
04.04.2025 09:44:00.000 GMT+0200,1.10185,1.10223,1.10167,1.10221,0.000406140000000001
04.04.2025 09:45:00.000 GMT+0200,1.10221,1.10235,1.10202,1.10208,0.00021341999999999976
04.04.2025 09:46:00.000 GMT+0200,1.10208,1.10212,1.10093,1.10101,0.00041772000000000076
04.04.2025 09:47:00.000 GMT+0200,1.10102,1.10158,1.10088,1.10157,0.00038256
04.04.2025 09:48:00.000 GMT+0200,1.10158,1.10209,1.10153,1.10182,0.00028076999999999947
04.04.2025 09:49:00.000 GMT+0200,1.10185,1.10229,1.10181,1.10188,0.00027431999999999977
04.04.2025 09:50:00.000 GMT+0200,1.10186,1.10233,1.10182,1.10233,0.00016634999999999982
04.04.2025 09:51:00.000 GMT+0200,1.10231,1.10238,1.10204,1.10204,0.00013329000000000026
04.04.2025 09:52:00.000 GMT+0200,1.10205,1.10226,1.10168,1.10197,0.0002517599999999998
04.04.2025 09:53:00.000 GMT+0200,1.10201,1.10214,1.10149,1.10149,0.0003414700000000006
04.04.2025 09:54:00.000 GMT+0200,1.10146,1.10193,1.10115,1.10183,0.0003726299999999997
04.04.2025 09:55:00.000 GMT+0200,1.10183,1.10218,1.10159,1.10162,0.0005194900000000007
04.04.2025 09:56:00.000 GMT+0200,1.10164,1.10169,1.10050,1.10055,0.000508200000000001
04.04.2025 09:57:00.000 GMT+0200,1.10054,1.10104,1.10008,1.10008,0.00041115000000000005
04.04.2025 09:58:00.000 GMT+0200,1.10009,1.10028,1.10007,1.10009,0.00022891000000000006
04.04.2025 09:59:00.000 GMT+0200,1.10009,1.10041,1.09995,1.10039,0.00029817999999999983
04.04.2025 10:00:00.000 GMT+0200,1.10039,1.10049,1.09773,1.09778,0.0009456399999999988
04.04.2025 10:01:00.000 GMT+0200,1.09777,1.09877,1.09774,1.09836,0.0007232999999999992
04.04.2025 10:02:00.000 GMT+0200,1.09843,1.09902,1.09749,1.09891,0.0006178799999999995
04.04.2025 10:03:00.000 GMT+0200,1.09894,1.09914,1.09856,1.09914,0.00048042000000000115
04.04.2025 10:04:00.000 GMT+0200,1.09915,1.09956,1.09893,1.09954,0.0005137300000000014
04.04.2025 10:05:00.000 GMT+0200,1.09955,1.09972,1.09906,1.09938,0.0004745800000000012
04.04.2025 10:06:00.000 GMT+0200,1.09939,1.09941,1.09877,1.09916,0.00037722000000000016
04.04.2025 10:07:00.000 GMT+0200,1.09918,1.09954,1.09899,1.09954,0.00036957000000000054
04.04.2025 10:08:00.000 GMT+0200,1.09953,1.10011,1.09948,1.10011,0.00023261999999999963
04.04.2025 10:09:00.000 GMT+0200,1.10009,1.10026,1.09986,1.10019,0.00036684000000000017
04.04.2025 10:10:00.000 GMT+0200,1.10018,1.10030,1.09984,1.09989,0.0002714399999999996
04.04.2025 10:11:00.000 GMT+0200,1.09990,1.10019,1.09964,1.09985,0.00037869000000000016
04.04.2025 10:12:00.000 GMT+0200,1.09987,1.10009,1.09968,1.09994,0.0004026000000000003
04.04.2025 10:13:00.000 GMT+0200,1.09994,1.10014,1.09970,1.10012,0.00029186999999999995
04.04.2025 10:14:00.000 GMT+0200,1.10011,1.10030,1.10002,1.10030,0.0002989800000000002
04.04.2025 10:15:00.000 GMT+0200,1.10030,1.10058,1.10029,1.10058,0.0003217400000000003
04.04.2025 10:16:00.000 GMT+0200,1.10060,1.10064,1.09994,1.10026,0.0002465999999999995
04.04.2025 10:17:00.000 GMT+0200,1.10024,1.10027,1.09988,1.09988,0.00027224999999999965
04.04.2025 10:18:00.000 GMT+0200,1.09984,1.10058,1.09980,1.10050,0.00027426999999999964
04.04.2025 10:19:00.000 GMT+0200,1.10055,1.10065,1.10040,1.10056,0.00027782999999999985
04.04.2025 10:20:00.000 GMT+0200,1.10057,1.10057,1.10006,1.10031,0.0003345299999999995
04.04.2025 10:21:00.000 GMT+0200,1.10031,1.10064,1.10028,1.10033,0.00033291000000000033
04.04.2025 10:22:00.000 GMT+0200,1.10032,1.10042,1.10002,1.10012,0.0002725499999999999
04.04.2025 10:23:00.000 GMT+0200,1.10013,1.10039,1.10013,1.10032,0.00021329999999999952
04.04.2025 10:24:00.000 GMT+0200,1.10033,1.10033,1.09980,1.09987,0.00033295000000000004
04.04.2025 10:25:00.000 GMT+0200,1.09984,1.10008,1.09976,1.09985,0.0003088300000000002
04.04.2025 10:26:00.000 GMT+0200,1.09988,1.10021,1.09980,1.10002,0.0006256799999999989
04.04.2025 10:27:00.000 GMT+0200,1.10002,1.10009,1.09986,1.09999,0.0001472399999999998
04.04.2025 10:28:00.000 GMT+0200,1.10001,1.10056,1.09998,1.10046,0.00016847999999999972
04.04.2025 10:29:00.000 GMT+0200,1.10047,1.10063,1.10035,1.10062,0.00010943999999999993
04.04.2025 10:30:00.000 GMT+0200,1.10060,1.10095,1.10028,1.10033,0.0002254799999999997
04.04.2025 10:31:00.000 GMT+0200,1.10032,1.10062,1.10023,1.10060,0.00011573999999999995
04.04.2025 10:32:00.000 GMT+0200,1.10059,1.10063,1.10014,1.10027,0.00019223999999999972
04.04.2025 10:33:00.000 GMT+0200,1.10027,1.10034,1.10002,1.10023,0.00020372999999999973
04.04.2025 10:34:00.000 GMT+0200,1.10022,1.10033,1.09998,1.10004,0.0003354299999999999
04.04.2025 10:35:00.000 GMT+0200,1.10004,1.10020,1.09963,1.09994,0.00037172999999999986
04.04.2025 10:36:00.000 GMT+0200,1.09995,1.10000,1.09943,1.09977,0.0003611500000000005
04.04.2025 10:37:00.000 GMT+0200,1.09978,1.09995,1.09969,1.09995,0.0004603300000000005
04.04.2025 10:38:00.000 GMT+0200,1.09995,1.10017,1.09988,1.09998,0.0003198400000000003
04.04.2025 10:39:00.000 GMT+0200,1.09997,1.10015,1.09933,1.09934,0.0003267700000000001
04.04.2025 10:40:00.000 GMT+0200,1.09933,1.09946,1.09906,1.09913,0.0003337400000000004
04.04.2025 10:41:00.000 GMT+0200,1.09914,1.09935,1.09873,1.09900,0.00046013000000000195
04.04.2025 10:42:00.000 GMT+0200,1.09899,1.09945,1.09883,1.09941,0.00030224000000000017
04.04.2025 10:43:00.000 GMT+0200,1.09941,1.09967,1.09932,1.09948,0.00037675000000000046
04.04.2025 10:44:00.000 GMT+0200,1.09947,1.10016,1.09943,1.10002,0.0003583799999999997
04.04.2025 10:45:00.000 GMT+0200,1.10001,1.10017,1.09977,1.09982,0.00016715999999999986
04.04.2025 10:46:00.000 GMT+0200,1.09983,1.10070,1.09980,1.10064,0.00035388000000000064
04.04.2025 10:47:00.000 GMT+0200,1.10062,1.10078,1.10048,1.10054,0.0003153899999999999
